,Article,rev_id,page_id,user,timestamp,Quality,article_type
1400,Conservapedia,801725719,40037383,Wbm1058,2017-09-21T13:11:32Z,GA,Good
1401,Conservapedia,565287194,40037383,Ser Amantio di Nicolao,2013-07-22T05:46:24Z,GA,Good
1402,DNS Certification Authority Authorization,801726579,40037384,Wbm1058,2017-09-21T13:17:40Z,GA,Good
1403,DNS Certification Authority Authorization,565287200,40037384,Ser Amantio di Nicolao,2013-07-22T05:46:27Z,GA,Good
1404,Debian,801728230,40037385,Wbm1058,2017-09-21T13:32:21Z,GA,Good
1405,Debian,565287204,40037385,Ser Amantio di Nicolao,2013-07-22T05:46:30Z,GA,Good
1406,Decltype,801730479,40037386,Wbm1058,2017-09-21T13:50:45Z,GA,Good
1407,Decltype,565287206,40037386,Ser Amantio di Nicolao,2013-07-22T05:46:31Z,GA,Good
1408,Development of Duke Nukem Forever,801732287,40037387,Wbm1058,2017-09-21T14:04:00Z,GA,Good
1409,Development of Duke Nukem Forever,565287209,40037387,Ser Amantio di Nicolao,2013-07-22T05:46:33Z,GA,Good
1410,Discipline Global Mobile,801733653,40037388,Wbm1058,2017-09-21T14:13:24Z,GA,Good
1411,Discipline Global Mobile,565287211,40037388,Ser Amantio di Nicolao,2013-07-22T05:46:35Z,GA,Good
1412,Fastra II,801737438,20226208,Wbm1058,2017-09-21T14:40:59Z,GA,Good
1413,Fastra II,252033768,20226208,SkiersBot,2008-11-15T21:59:46Z,GA,Good
1414,Free Speech Flag,801740722,20226236,Wbm1058,2017-09-21T15:08:12Z,GA,Good
1415,Free Speech Flag,252034029,20226236,SkiersBot,2008-11-15T22:01:18Z,GA,Good
1416,Fucking Machines,801741181,20226258,Wbm1058,2017-09-21T15:12:00Z,GA,Good
1417,Fucking Machines,252034269,20226258,SkiersBot,2008-11-15T22:02:36Z,GA,Good
1418,GameCube online functionality,801742134,20226286,Wbm1058,2017-09-21T15:19:49Z,GA,Good
1419,GameCube online functionality,252034532,20226286,SkiersBot,2008-11-15T22:04:07Z,GA,Good
1420,Google Earth,801743148,20226306,Wbm1058,2017-09-21T15:27:58Z,GA,Good
1421,Google Earth,252034711,20226306,SkiersBot,2008-11-15T22:05:05Z,GA,Good
1422,HDMI,801743607,20226328,Wbm1058,2017-09-21T15:31:41Z,GA,Good
1423,HDMI,252034897,20226328,SkiersBot,2008-11-15T22:06:11Z,GA,Good
1424,HTC First,801745341,20226346,Wbm1058,2017-09-21T15:45:27Z,GA,Good
1425,HTC First,252035089,20226346,SkiersBot,2008-11-15T22:07:10Z,GA,Good
1426,HTC One (M7),801749965,20226369,Wbm1058,2017-09-21T16:23:40Z,GA,Good
1427,HTC One (M7),252035304,20226369,SkiersBot,2008-11-15T22:08:20Z,GA,Good
1428,HTC One A9,801751676,20226387,Wbm1058,2017-09-21T16:37:37Z,GA,Good
1429,HTC One A9,252035492,20226387,SkiersBot,2008-11-15T22:09:27Z,GA,Good
1430,Halo.Bungie.Org,801752506,20226403,Wbm1058,2017-09-21T16:43:32Z,GA,Good
1431,Halo.Bungie.Org,252035650,20226403,SkiersBot,2008-11-15T22:10:26Z,GA,Good
1432,Hightail,774930919,29369121,Wbm1058,2017-04-11T15:44:43Z,GA,Good
1433,Hightail,393115314,29369121,Jrcla2,2010-10-27T01:54:53Z,GA,Good
1434,History of computing in the Soviet Union,304168520,17857716,Aureez,2009-07-25T19:30:22Z,GA,Good
1435,History of computing in the Soviet Union,296929251,17857716,Ludde23,2009-06-17T09:53:15Z,GA,Good
1436,History of computing in the Soviet Union,296893265,17857716,Jamesgurung,2009-06-17T04:12:04Z,GA,Good
1437,History of computing in the Soviet Union,224007121,17857716,ShepBot,2008-07-06T22:29:35Z,GA,Good
1438,History of computing in the Soviet Union,219189292,17857716,JPG-GR,2008-06-14T00:13:48Z,GA,Good
1439,History of computing in the Soviet Union,218300718,17857716,Andrewa,2008-06-10T00:51:56Z,GA,Good
1440,History of computing in the Soviet Union,218206512,17857716,Ludde23,2008-06-09T17:10:40Z,GA,Good
1441,History of computing in the Soviet Union,218194343,17857716,69.140.152.55,2008-06-09T16:01:18Z,GA,Good
1442,ILoo,748044595,17857725,Dthomsen8,2016-11-06T00:52:02Z,GA,Good
1443,ILoo,571064973,17857725,Felix Folio Secundus,2013-09-01T11:27:21Z,GA,Good
1444,ILoo,533659880,17857725,94.171.75.101,2013-01-18T07:51:12Z,GA,Good
1445,ILoo,224007136,17857725,ShepBot,2008-07-06T22:29:38Z,GA,Good
1446,ILoo,219189307,17857725,JPG-GR,2008-06-14T00:14:00Z,GA,Good
1447,ILoo,218301453,17857725,Andrewa,2008-06-10T00:56:24Z,GA,Good
1448,ILoo,218206602,17857725,Ludde23,2008-06-09T17:11:07Z,GA,Good
1449,ILoo,218194501,17857725,69.140.152.55,2008-06-09T16:02:19Z,GA,Good
1450,IPhone 4S,852348595,17857483,MagnetElectro,2018-07-28T10:04:10Z,GA,Good
1451,IPhone 4S,852347870,17857483,MagnetElectro,2018-07-28T09:54:14Z,GA,Good
1452,IPhone 4S,852347700,17857483,SineBot,2018-07-28T09:52:06Z,GA,Good
1453,IPhone 4S,852347602,17857483,MagnetElectro,2018-07-28T09:51:03Z,GA,Good
1454,IPhone 4S,748044643,17857483,Dthomsen8,2016-11-06T00:52:21Z,GA,Good
1455,IPhone 4S,569203845,17857483,Felix Folio Secundus,2013-08-19T10:58:39Z,GA,Good
1456,IPhone 4S,224007152,17857483,ShepBot,2008-07-06T22:29:42Z,GA,Good
1457,IPhone 4S,219189312,17857483,JPG-GR,2008-06-14T00:14:02Z,GA,Good
1458,IPhone 4S,218301483,17857483,Andrewa,2008-06-10T00:56:36Z,GA,Good
1459,IPhone 4S,218206683,17857483,Ludde23,2008-06-09T17:11:31Z,GA,Good
1460,IPhone 4S,218191352,17857483,69.140.152.55,2008-06-09T15:44:18Z,GA,Good
1461,IPhone 4S,218191240,17857483,69.140.152.55,2008-06-09T15:43:45Z,GA,Good
1462,Integer sorting,748044687,18319874,Dthomsen8,2016-11-06T00:52:37Z,GA,Good
1463,Integer sorting,569253619,18319874,Felix Folio Secundus,2013-08-19T17:44:38Z,GA,Good
1464,Integer sorting,224007159,18319874,ShepBot,2008-07-06T22:29:45Z,GA,Good
1465,JMP (statistical software),748044750,18319877,Dthomsen8,2016-11-06T00:52:57Z,GA,Good
1466,JMP (statistical software),569375595,18319877,Felix Folio Secundus,2013-08-20T11:04:37Z,GA,Good
1467,JMP (statistical software),224007172,18319877,ShepBot,2008-07-06T22:29:48Z,GA,Good
1468,Jeremy Stoppelman,304484188,17393989,Aureez,2009-07-27T14:39:50Z,GA,Good
1469,Jeremy Stoppelman,224007184,17393989,ShepBot,2008-07-06T22:29:51Z,GA,Good
1470,Jeremy Stoppelman,212053565,17393989,Ludde23,2008-05-13T06:34:25Z,GA,Good
1471,Jeremy Stoppelman,212005765,17393989,60.175.26.163,2008-05-13T01:02:10Z,GA,Good
1472,Juniper MX-Series,748044866,18319878,Dthomsen8,2016-11-06T00:53:33Z,GA,Good
1473,Juniper MX-Series,569457019,18319878,Felix Folio Secundus,2013-08-20T18:56:40Z,GA,Good
1474,Juniper MX-Series,224007197,18319878,ShepBot,2008-07-06T22:29:54Z,GA,Good
1475,Juniper Networks,748044982,18319880,Dthomsen8,2016-11-06T00:54:10Z,GA,Good
1476,Juniper Networks,569608573,18319880,Felix Folio Secundus,2013-08-21T18:31:56Z,GA,Good
1477,Juniper Networks,224007210,18319880,ShepBot,2008-07-06T22:29:57Z,GA,Good
1478,Munchausen by Internet,748045019,18319881,Dthomsen8,2016-11-06T00:54:25Z,GA,Good
1479,Munchausen by Internet,569744175,18319881,Felix Folio Secundus,2013-08-22T16:28:48Z,GA,Good
1480,Munchausen by Internet,224007221,18319881,ShepBot,2008-07-06T22:30:00Z,GA,Good
1481,Mya (program),748045129,18319882,Dthomsen8,2016-11-06T00:55:04Z,GA,Good
1482,Mya (program),569270819,18319882,Felix Folio Secundus,2013-08-19T19:49:51Z,GA,Good
1483,Mya (program),224007240,18319882,ShepBot,2008-07-06T22:30:04Z,GA,Good
1484,Nimrod (computing),748045178,10059241,Dthomsen8,2016-11-06T00:55:25Z,GA,Good
1485,Nimrod (computing),569745367,10059241,Felix Folio Secundus,2013-08-22T16:38:03Z,GA,Good
1486,Nimrod (computing),458713389,10059241,90.201.55.147,2011-11-02T22:19:06Z,GA,Good
1487,Nimrod (computing),224007252,10059241,ShepBot,2008-07-06T22:30:07Z,GA,Good
1488,Nimrod (computing),115393117,10059241,Ludde23,2007-03-15T20:23:35Z,GA,Good
1489,Nimrod (computing),115182279,10059241,J.rider111,2007-03-14T22:56:40Z,GA,Good
1490,ODB++,865286088,17777319,64.37.21.21,2018-10-22T23:19:18Z,GA,Good
1491,ODB++,856903959,17777319,Sam Sailor,2018-08-28T08:28:26Z,GA,Good
1492,ODB++,748045293,17777319,Dthomsen8,2016-11-06T00:56:09Z,GA,Good
1493,ODB++,569866272,17777319,Felix Folio Secundus,2013-08-23T14:10:47Z,GA,Good
1494,ODB++,224007269,17777319,ShepBot,2008-07-06T22:30:12Z,GA,Good
1495,ODB++,219189320,17777319,JPG-GR,2008-06-14T00:14:04Z,GA,Good
1496,ODB++,218301544,17777319,Andrewa,2008-06-10T00:56:57Z,GA,Good
1497,ODB++,218206356,17777319,Ludde23,2008-06-09T17:09:42Z,GA,Good
1498,ODB++,218186969,17777319,69.140.152.55,2008-06-09T15:19:38Z,GA,Good
1499,ODB++,217170900,17777319,Fordmadoxfraud,2008-06-04T22:21:47Z,GA,Good
1500,ODB++,217158744,17777319,76.229.215.179,2008-06-04T21:19:25Z,GA,Good
1501,"On the Internet, nobody knows you're a dog",765516175,18319883,Johnsoniensis,2017-02-14T21:15:55Z,GA,Good
1502,"On the Internet, nobody knows you're a dog",224007282,18319883,ShepBot,2008-07-06T22:30:15Z,GA,Good
1503,OverClocked ReMix,765610117,18319884,Johnsoniensis,2017-02-15T11:27:51Z,GA,Good
1504,OverClocked ReMix,224007296,18319884,ShepBot,2008-07-06T22:30:18Z,GA,Good
1505,Paxata,748045346,18319886,Dthomsen8,2016-11-06T00:56:28Z,GA,Good
1506,Paxata,569363010,18319886,Felix Folio Secundus,2013-08-20T09:29:11Z,GA,Good
1507,Paxata,224007312,18319886,ShepBot,2008-07-06T22:30:21Z,GA,Good
1508,PokerTracker,748045420,1856855,Dthomsen8,2016-11-06T00:56:53Z,GA,Good
1509,PokerTracker,569849076,1856855,Felix Folio Secundus,2013-08-23T11:20:38Z,GA,Good
1510,PokerTracker,224007326,1856855,ShepBot,2008-07-06T22:30:24Z,GA,Good
1511,PokerTracker,204904807,1856855,Ludde23,2008-04-11T12:25:36Z,GA,Good
1512,PokerTracker,204898202,1856855,222.116.165.149,2008-04-11T11:33:46Z,GA,Good
1513,PokerTracker,17495739,1856855,68.217.225.179,2005-05-08T04:34:28Z,GA,Good
1514,Polygon (website),383466097,18319890,Resident Mario,2010-09-07T15:13:48Z,GA,Good
1515,Polygon (website),264098896,18319890,Slakr,2009-01-14T19:43:13Z,GA,Good
1516,Polygon (website),264097123,18319890,Wartortle28,2009-01-14T19:35:27Z,GA,Good
1517,Polygon (website),224007343,18319890,ShepBot,2008-07-06T22:30:28Z,GA,Good
1518,Qapital,748045508,18319892,Dthomsen8,2016-11-06T00:57:26Z,GA,Good
1519,Qapital,569981673,18319892,Felix Folio Secundus,2013-08-24T11:27:19Z,GA,Good
1520,Qapital,224007352,18319892,ShepBot,2008-07-06T22:30:31Z,GA,Good
1521,Ransomware,570032996,17857304,Felix Folio Secundus,2013-08-24T19:16:38Z,GA,Good
1522,Ransomware,224007362,17857304,ShepBot,2008-07-06T22:30:34Z,GA,Good
1523,Ransomware,219189326,17857304,JPG-GR,2008-06-14T00:14:06Z,GA,Good
1524,Ransomware,218301740,17857304,Andrewa,2008-06-10T00:58:14Z,GA,Good
1525,Ransomware,218206744,17857304,Ludde23,2008-06-09T17:11:50Z,GA,Good
1526,Ransomware,218195427,17857304,69.140.152.55,2008-06-09T16:07:54Z,GA,Good
1527,Ransomware,218188642,17857304,69.140.152.55,2008-06-09T15:29:18Z,GA,Good
1528,Rare (company),765769559,17857332,Johnsoniensis,2017-02-16T09:56:24Z,GA,Good
1529,Rare (company),342485355,17857332,Ludde23,2010-02-07T14:11:48Z,GA,Good
1530,Rare (company),342474248,17857332,95.102.234.189,2010-02-07T12:32:30Z,GA,Good
1531,Rare (company),224007374,17857332,ShepBot,2008-07-06T22:30:37Z,GA,Good
1532,Rare (company),219189329,17857332,JPG-GR,2008-06-14T00:14:08Z,GA,Good
1533,Rare (company),218301626,17857332,Andrewa,2008-06-10T00:57:28Z,GA,Good
1534,Rare (company),218206470,17857332,Ludde23,2008-06-09T17:10:23Z,GA,Good
1535,Rare (company),218189125,17857332,69.140.152.55,2008-06-09T15:32:07Z,GA,Good
1536,Razer Naga,766038928,18319894,Johnsoniensis,2017-02-17T21:28:41Z,GA,Good
1537,Razer Naga,224007391,18319894,ShepBot,2008-07-06T22:30:41Z,GA,Good
1538,Reversible cellular automaton,760668272,17857803,Certes,2017-01-18T10:42:09Z,GA,Good
1539,Reversible cellular automaton,760668095,17857803,Certes,2017-01-18T10:40:00Z,GA,Good
1540,Reversible cellular automaton,760667562,17857803,Certes,2017-01-18T10:33:02Z,GA,Good
1541,Reversible cellular automaton,760650142,17857803,Sausagea1000,2017-01-18T07:05:13Z,GA,Good
1542,Reversible cellular automaton,748045623,17857803,Dthomsen8,2016-11-06T00:58:16Z,GA,Good
1543,Reversible cellular automaton,571088574,17857803,Felix Folio Secundus,2013-09-01T15:19:50Z,GA,Good
1544,Reversible cellular automaton,224007412,17857803,ShepBot,2008-07-06T22:30:46Z,GA,Good
1545,Reversible cellular automaton,219189333,17857803,JPG-GR,2008-06-14T00:14:09Z,GA,Good
1546,Reversible cellular automaton,218301791,17857803,Andrewa,2008-06-10T00:58:34Z,GA,Good
1547,Reversible cellular automaton,218206810,17857803,Ludde23,2008-06-09T17:12:12Z,GA,Good
1548,Reversible cellular automaton,218195747,17857803,69.140.152.55,2008-06-09T16:09:49Z,GA,Good
1549,Rise of Nations: Thrones and Patriots,766116496,16367684,Johnsoniensis,2017-02-18T09:26:55Z,GA,Good
1550,Rise of Nations: Thrones and Patriots,495718415,16367684,Tideflat,2012-06-03T04:16:40Z,GA,Good
1551,Rise of Nations: Thrones and Patriots,224007426,16367684,ShepBot,2008-07-06T22:30:50Z,GA,Good
1552,Rise of Nations: Thrones and Patriots,199045818,16367684,SineBot,2008-03-18T08:52:36Z,GA,Good
1553,Rise of Nations: Thrones and Patriots,199045728,16367684,85.219.3.190,2008-03-18T08:51:28Z,GA,Good
1554,Ronald Fedkiw,570124585,18319899,Felix Folio Secundus,2013-08-25T13:15:14Z,GA,Good
1555,Ronald Fedkiw,224007442,18319899,ShepBot,2008-07-06T22:30:53Z,GA,Good
1556,SAS (software),570235987,18319903,Felix Folio Secundus,2013-08-26T08:22:39Z,GA,Good
1557,SAS (software),224007456,18319903,ShepBot,2008-07-06T22:30:57Z,GA,Good
1558,Salesforce Marketing Cloud,570247251,18319904,Felix Folio Secundus,2013-08-26T10:52:27Z,GA,Good
1559,Salesforce Marketing Cloud,224007468,18319904,ShepBot,2008-07-06T22:31:01Z,GA,Good
1560,Smartsheet,570250622,17218587,Felix Folio Secundus,2013-08-26T11:35:38Z,GA,Good
1561,Smartsheet,224007491,17218587,ShepBot,2008-07-06T22:31:05Z,GA,Good
1562,Smartsheet,209650925,17218587,Ludde23,2008-05-02T08:02:16Z,GA,Good
1563,Smartsheet,209555825,17218587,207.69.140.22,2008-05-01T21:43:26Z,GA,Good
1564,Tapad,570686455,18319906,Felix Folio Secundus,2013-08-29T15:32:44Z,GA,Good
1565,Tapad,224007506,18319906,ShepBot,2008-07-06T22:31:08Z,GA,Good
1566,The Daily Mash,570839375,18319907,Felix Folio Secundus,2013-08-30T17:57:33Z,GA,Good
1567,The Daily Mash,224007517,18319907,ShepBot,2008-07-06T22:31:12Z,GA,Good
1568,The Signpost,765951228,18319908,Johnsoniensis,2017-02-17T10:18:26Z,GA,Good
1569,The Signpost,224007532,18319908,ShepBot,2008-07-06T22:31:15Z,GA,Good
1570,Valor por Tamaulipas,766326739,18319909,Johnsoniensis,2017-02-19T15:40:43Z,GA,Good
1571,Valor por Tamaulipas,224007544,18319909,ShepBot,2008-07-06T22:31:18Z,GA,Good
1572,Viralheat,571093224,18319910,Felix Folio Secundus,2013-09-01T15:54:52Z,GA,Good
1573,Viralheat,224007556,18319910,ShepBot,2008-07-06T22:31:21Z,GA,Good
1574,Whedonesque.com,766358600,18319911,Johnsoniensis,2017-02-19T19:21:11Z,GA,Good
1575,Whedonesque.com,224007566,18319911,ShepBot,2008-07-06T22:31:24Z,GA,Good
1576,Windows Push Notification Service,766465648,17899383,Johnsoniensis,2017-02-20T09:50:02Z,GA,Good
1577,Windows Push Notification Service,224007616,17899383,ShepBot,2008-07-06T22:31:36Z,GA,Good
1578,Windows Push Notification Service,218754902,17899383,Mr. Yooper,2008-06-12T00:51:46Z,GA,Good
1579,Windows RT,392962630,9386809,Felix Folio Secundus,2010-10-26T09:31:00Z,GA,Good
1580,Windows RT,224007629,9386809,ShepBot,2008-07-06T22:31:40Z,GA,Good
1581,Windows RT,106602929,9386809,Das Baz,2007-02-08T16:40:52Z,GA,Good
1582,Xgrid,766513388,18319918,Johnsoniensis,2017-02-20T16:38:09Z,GA,Good
1583,Xgrid,224007635,18319918,ShepBot,2008-07-06T22:31:43Z,GA,Good
1584,Yelp,766550823,17899371,Johnsoniensis,2017-02-20T20:39:54Z,GA,Good
1585,Yelp,224007642,17899371,ShepBot,2008-07-06T22:31:46Z,GA,Good
1586,Yelp,218754815,17899371,Mr. Yooper,2008-06-12T00:51:16Z,GA,Good
1587,Zenbook,766643686,18319921,Johnsoniensis,2017-02-21T09:41:20Z,GA,Good
1588,Zenbook,224007655,18319921,ShepBot,2008-07-06T22:31:50Z,GA,Good
1589,Cortana,766723545,18319922,Johnsoniensis,2017-02-21T19:45:18Z,GA,Good
1590,Cortana,437777759,18319922,SineBot,2011-07-04T22:25:43Z,GA,Good
1591,Cortana,437777621,18319922,95.51.201.218,2011-07-04T22:24:33Z,GA,Good
1592,Cortana,224007668,18319922,ShepBot,2008-07-06T22:31:54Z,GA,Good
1593,Cray-3,766826613,18319923,Johnsoniensis,2017-02-22T10:30:22Z,GA,Good
1594,Cray-3,433666099,18319923,Mainstreetmark,2011-06-11T04:32:00Z,GA,Good
1595,Cray-3,280633619,18319923,Gsmgm,2009-03-30T12:22:43Z,GA,Good
1596,Cray-3,280633564,18319923,99.249.255.102,2009-03-30T12:22:15Z,GA,Good
1597,Cray-3,224007679,18319923,ShepBot,2008-07-06T22:31:57Z,GA,Good
1598,Crispy Gamer,822169183,18319924,Underbar dk,2018-01-24T20:17:37Z,GA,Good
1599,Crispy Gamer,822143638,18319924,81.103.254.221,2018-01-24T17:19:42Z,GA,Good
1600,Crispy Gamer,822143558,18319924,81.103.254.221,2018-01-24T17:19:00Z,GA,Good
1601,Crispy Gamer,767060580,18319924,Johnsoniensis,2017-02-23T18:55:58Z,GA,Good
1602,Crispy Gamer,324400815,18319924,SineBot,2009-11-07T03:46:55Z,GA,Good
1603,Crispy Gamer,324400686,18319924,92.24.90.13,2009-11-07T03:45:34Z,GA,Good
1604,Crispy Gamer,224007686,18319924,ShepBot,2008-07-06T22:32:00Z,GA,Good
1605,Dolphin (emulator),571109657,18319925,Felix Folio Secundus,2013-09-01T18:05:55Z,GA,Good
1606,Dolphin (emulator),355703940,18319925,Ludde23,2010-04-13T06:43:14Z,GA,Good
1607,Dolphin (emulator),355519313,18319925,88.222.86.45,2010-04-12T11:21:50Z,GA,Good
1608,Dolphin (emulator),224007695,18319925,ShepBot,2008-07-06T22:32:03Z,GA,Good
1609,Eugene Kaspersky,767168910,17385176,Johnsoniensis,2017-02-24T09:24:30Z,GA,Good
1610,Eugene Kaspersky,595571020,17385176,211.225.33.104,2014-02-15T10:38:17Z,GA,Good
1611,Eugene Kaspersky,412732495,17385176,99.95.46.53,2011-02-08T15:21:15Z,GA,Good
1612,Eugene Kaspersky,378504801,17385176,Ludde23,2010-08-12T08:24:51Z,GA,Good
1613,Eugene Kaspersky,378493699,17385176,99.95.45.18,2010-08-12T06:19:28Z,GA,Good
1614,Eugene Kaspersky,224007707,17385176,ShepBot,2008-07-06T22:32:07Z,GA,Good
1615,Eugene Kaspersky,211976293,17385176,Ludde23,2008-05-12T22:33:27Z,GA,Good
1616,Eugene Kaspersky,211893270,17385176,87.64.199.120,2008-05-12T16:04:25Z,GA,Good
1617,GNOME Web,767220804,18319927,Johnsoniensis,2017-02-24T16:30:40Z,GA,Good
1618,GNOME Web,224007722,18319927,ShepBot,2008-07-06T22:32:10Z,GA,Good
1619,IOS 10,767251894,18319929,Johnsoniensis,2017-02-24T20:12:29Z,GA,Good
1620,IOS 10,224007737,18319929,ShepBot,2008-07-06T22:32:14Z,GA,Good
1621,Jean Bartik,767342354,18319930,Johnsoniensis,2017-02-25T09:16:20Z,GA,Good
1622,Jean Bartik,224007746,18319930,ShepBot,2008-07-06T22:32:18Z,GA,Good
1623,Operation Rainfall,767394000,18319931,Johnsoniensis,2017-02-25T17:22:26Z,GA,Good
1624,Operation Rainfall,224007755,18319931,ShepBot,2008-07-06T22:32:21Z,GA,Good
1625,Row hammer,767425161,18319932,Johnsoniensis,2017-02-25T21:22:08Z,GA,Good
1626,Row hammer,266525917,18319932,Jontew,2009-01-26T14:30:05Z,GA,Good
1627,Row hammer,224007767,18319932,ShepBot,2008-07-06T22:32:24Z,GA,Good
1628,Star Wars Jedi Knight: Jedi Academy,767507169,18319933,Johnsoniensis,2017-02-26T09:46:15Z,GA,Good
1629,Star Wars Jedi Knight: Jedi Academy,437868105,18319933,95.51.201.218,2011-07-05T13:10:31Z,GA,Good
1630,Star Wars Jedi Knight: Jedi Academy,224007777,18319933,ShepBot,2008-07-06T22:32:27Z,GA,Good
1631,Symantec Endpoint Protection,767567556,18319934,Johnsoniensis,2017-02-26T17:41:07Z,GA,Good
1632,Symantec Endpoint Protection,224007789,18319934,ShepBot,2008-07-06T22:32:31Z,GA,Good
1633,The Plot to Hack America,767688855,18319935,Johnsoniensis,2017-02-27T11:04:27Z,GA,Good
1634,The Plot to Hack America,224007802,18319935,ShepBot,2008-07-06T22:32:34Z,GA,Good
1635,Tom Kilburn,571118272,18319936,Felix Folio Secundus,2013-09-01T19:17:35Z,GA,Good
1636,Tom Kilburn,224007812,18319936,ShepBot,2008-07-06T22:32:37Z,GA,Good
